id_do_caso,num_de_empregados,salario_prevalecente_semanal,tem_experiencia_de_trabalho_S,requer_treinamento_de_trabalho_S,posicao_em_tempo_integral_S,continente_América do Norte,continente_América do Sul,continente_Europa,continente_Oceania,continente_África,continente_Ásia,educacao_do_empregado_Doutorado,educacao_do_empregado_Ensino Médio,educacao_do_empregado_Ensino Superior,educacao_do_empregado_Mestrado,regiao_de_emprego_Ilha,regiao_de_emprego_Meio-Oeste,regiao_de_emprego_Nordeste,regiao_de_emprego_Oeste,regiao_de_emprego_Sul,status_do_caso_Aprovado,anos_estabelecimento
EZYV4642,4642,2601.98,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,34
EZYV11915,1255,860.63,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,99
EZYV6755,1664,2522.61,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19
EZYV23939,11760,1285.67,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,37
EZYV21021,3394,1344.75,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,43
EZYV20254,759,1599.79,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,74
EZYV1244,3196,742.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25
EZYV4212,36018,1143.11,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,27
EZYV24797,5061,67.06,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,13
EZYV22618,4632,2233.61,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,10
EZYV16632,33837,922.51,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,26
EZYV12188,4027,8568.55,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25
EZYV4122,683,2440.02,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,128
EZYV11540,1022,2784.18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV16752,1853,2238.06,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,113
EZYV23189,2505,11058.24,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,109
EZYV22967,2453,3729.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,29
EZYV1595,3667,2282.83,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,12
EZYV5837,2590,932.57,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,62
EZYV23671,4253,163.53,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20
EZYV6739,1160,2644.19,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,43
EZYV1361,4934,810.02,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,94
EZYV13879,2802,1928.72,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,48
EZYV14945,1959,71038.09,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,75
EZYV22007,1296,46696.56,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,14
EZYV9803,2181,1934.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,14
EZYV696,5980,2223.44,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,37
EZYV15948,32162,61579.28,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,41
EZYV17849,4338,532.63,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,25
EZYV14528,1008,2942.07,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,65
EZYV20383,8366,2481.93,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,45
EZYV41,3723,825.69,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12
EZYV3100,250,1372.16,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,110
EZYV24164,1965,2081.92,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,25
EZYV899,2616,1987.82,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,54
EZYV13035,3825,2268.1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,30
EZYV221,879,35449.1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,27
EZYV10564,105202,1436.33,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11
EZYV18626,882,1110.72,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,26
EZYV17664,1850,2651.52,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,24
EZYV230,2770,2333.93,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,26
EZYV21600,4651,1005.88,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,18
EZYV6710,3352,1736.53,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,44
EZYV10870,4100,992.89,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,27
EZYV20924,38,75.88,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,17
EZYV22602,547,375.78,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,24
EZYV9345,673,3047.28,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
EZYV24324,3214,1287.49,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,39
EZYV13927,1096,1664.67,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,17
EZYV13069,1911,385.98,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,31
EZYV3034,1324,1948.35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30
EZYV8168,3437,1977.18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,138
EZYV14268,16096,2466.68,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,61
EZYV19495,3684,969.98,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24
EZYV5579,120442,1735.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22
EZYV12568,3027,1042.02,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,189
EZYV23369,1933,88707.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,19
EZYV9657,369,1426.06,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,67
EZYV13425,2365,1319.54,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,36
EZYV3790,3678,923.71,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,97
EZYV6072,2488,211.2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,22
EZYV9774,2969,1072.89,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25
EZYV11818,815,1831.88,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,22
EZYV225,1004,2829.01,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,63
EZYV9541,1768,2159.21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV16893,2406,497.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,88
EZYV13602,2403,539.54,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25
EZYV5037,2536,761.6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,30
EZYV828,2861,2105.69,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,36
EZYV9471,523,4145.35,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30
EZYV8438,2488,2050.29,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,63
EZYV18234,692,1303.22,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,14
EZYV11851,4079,1247.12,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,47
EZYV22781,3453,1603.17,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,104
EZYV20371,120148,55498.52,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,53
EZYV968,4035,861.68,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,25
EZYV16702,3407,9639.36,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,60
EZYV23839,455,753.21,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,54
EZYV4389,4698,2714.15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,58
EZYV25324,1085,3473.33,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,23
EZYV24085,29037,2715.02,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,73
EZYV6061,4057,756.41,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,27
EZYV7020,582,21646.7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,50
EZYV13520,388,3091.17,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,123
EZYV9244,2535,1572.57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12
EZYV10667,1048,1459.8,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,25
EZYV15577,315,964.07,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,51
EZYV8786,19712,870.54,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,28
EZYV15557,619,993.17,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,16
EZYV10106,5958,1207.21,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,39
EZYV12926,1579,2789.73,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18
EZYV4261,1559,1558.77,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,25
EZYV8352,2630,1782.78,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,27
EZYV21123,3534,2503.63,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13
EZYV16024,2701,2748.3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,77
EZYV17833,111687,769.92,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,14
EZYV5739,665,2502.66,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,35
EZYV9811,3037,2813.69,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,35
EZYV7102,376,1440.59,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,16
EZYV3432,1060,2359.14,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10
EZYV4808,487,10504.04,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,41
EZYV10753,2690,700.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,29
EZYV11383,1063,4428.67,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,38
EZYV11998,2850,1668.27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,149
EZYV15136,305,30584.12,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,14
EZYV13604,3972,2768.9,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,13
EZYV24513,2307,611.31,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,17
EZYV12809,455,422.9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,54
EZYV23390,2699,2275.16,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,23
EZYV10015,170,28573.04,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25
EZYV14704,388,1268.92,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,10
EZYV2198,261,177.43,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,17
EZYV2748,3118,852.21,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,87
EZYV1077,1024,2582.36,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,69
EZYV21386,2674,126040.08,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,36
EZYV20539,2641,1390.68,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,33
EZYV23008,2513,96.45,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,18
EZYV12464,1822,1354.29,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,18
EZYV23731,422,2711.1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,154
EZYV20227,3130,2313.89,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,77
EZYV11527,3536,22.67,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,34
EZYV450,781,1627.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,40
EZYV15968,6081,2610.21,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,131
EZYV22225,48,50546.68,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,16
EZYV5860,1277,1696.36,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,26
EZYV20391,2980,3064.82,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,50
EZYV285,1932,15866.13,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,34
EZYV11309,1362,1546.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,21
EZYV24677,825,2561.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,23
EZYV404,525,2373.15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,22
EZYV4809,3047,67540.05,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,216
EZYV21829,513,2643.24,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16
EZYV4587,3622,1107.05,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,16
EZYV9861,47094,56.76,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,185
EZYV15479,4417,2356.94,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,31
EZYV1824,4400,208.31,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24
EZYV7513,1398,189.87,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,16
EZYV24672,1035,356.79,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,29
EZYV11128,4990,2760.17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,22
EZYV13789,1928,3851.92,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19
EZYV23912,3193,2740.63,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,147
EZYV23472,3610,3857.67,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,19
EZYV25093,3557,1656.73,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,24
EZYV672,3361,4419.98,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,30
EZYV14495,477,1603.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,172
EZYV5121,2162,68060.32,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,41
EZYV12712,258,75318.42,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,22
EZYV24491,1477,1934.61,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19
EZYV24723,254,1098.63,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,22
EZYV12278,1564,2534.81,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,27
EZYV22504,32585,527.74,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,174
EZYV1142,80,1676.14,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,19
EZYV19548,2738,4465.8,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,18
EZYV5270,688,11481.93,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,63
EZYV4602,2308,652.79,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,50
EZYV19245,3266,1327.83,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,29
EZYV4081,323,2866.61,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,112
EZYV24191,11579,1567.14,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,58
EZYV19217,1300,83584.48,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,36
EZYV21369,2756,960.48,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,16
EZYV18937,2974,24569.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47
EZYV14603,2560,2210.18,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,22
EZYV23584,402,2497.23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,23
EZYV15087,112406,1157.37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,88
EZYV18143,3903,744.82,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20
EZYV8741,3235,2550.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,45
EZYV427,2675,2144.06,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,26
EZYV1167,3414,875.69,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,24
EZYV6967,1827,1309.97,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,30
EZYV3216,4329,621.14,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,29
EZYV14641,12145,1156.59,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,14
EZYV6543,3616,100.84,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,122
EZYV1418,325,1392.64,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10
EZYV7798,1031,243.69,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,57
EZYV23659,100,51733.24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25
EZYV3833,1713,1897.67,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,16
EZYV5624,1015,1906.66,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,14
EZYV12660,250,2258.86,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,23
EZYV8347,903,2901.11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,16
EZYV11106,580,10101.12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16
EZYV10411,3376,32529.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23
EZYV21810,2938,709.52,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,29
EZYV22377,132782,1739.34,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
EZYV6698,104,2550.51,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,12
EZYV7389,4094,2380.63,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,21
EZYV10548,2840,458.31,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,122
EZYV8711,2085,362.89,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,16
EZYV23423,1819,1496.56,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,41
EZYV4395,678,1778.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,13
EZYV6771,2675,4472.95,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46
EZYV20306,974,151.07,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,16
EZYV7560,1642,1472.78,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,37
EZYV4841,429,11246.56,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,28
EZYV12807,2480,1177.15,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,21
EZYV21018,2413,1300.36,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,26
EZYV23006,1807,16949.51,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,20
EZYV15998,5046,707.4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36
EZYV18720,1363,97222.12,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25
EZYV16783,1711,2324.65,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,36
EZYV19343,1432,1031.69,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,140
EZYV17528,4008,3255.02,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,28
EZYV24999,732,1874.45,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,14
EZYV5819,2800,3402.81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,17
EZYV21684,2010,1265.92,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21
EZYV18726,900,1827.61,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,65
EZYV10177,3473,89561.17,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22
EZYV652,2016,2604.47,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,185
EZYV13341,2225,1002.93,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,12
EZYV25023,1708,2310.17,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,37
EZYV15574,962,2243.53,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,13
EZYV18102,89925,842.87,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25
EZYV11251,4823,641.04,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,38
EZYV1164,178,456.05,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16
EZYV685,1369,663.71,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,20
EZYV21947,3504,1191.08,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,20
EZYV1423,1667,1807.33,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18
EZYV19464,1335,703.96,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22
EZYV12143,56351,1556.33,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,20
EZYV6207,1025,1627.16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,23
EZYV19403,7110,2094.03,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36
EZYV14363,1022,50057.88,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,84
EZYV9368,368,41602.47,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,19
EZYV9647,474,1627.27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,15
EZYV6748,1488,1035.91,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,29
EZYV7593,7046,252.31,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,22
EZYV19902,1064,2408.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22
EZYV14997,4375,599.56,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,47
EZYV6987,3535,1405.74,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,185
EZYV1009,3129,964.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27
EZYV14662,1429,2717.53,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,15
EZYV4919,2215,3125.7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,126
EZYV25112,9168,2364.64,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,42
EZYV17499,1088,2487.99,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,14
EZYV11698,1917,2010.11,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,25
EZYV06,2339,1630.25,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,11
EZYV108,2002,1381.15,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,17
EZYV8616,124,434.9,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,139
EZYV9389,98170,565.67,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,165
EZYV1853,1906,1252.87,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,24
EZYV19342,300,1550.04,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,49
EZYV18483,4627,337.18,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22
EZYV10000,531,2354.84,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,112
EZYV2937,224,149.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,20
EZYV17647,1091,1293.6,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,108
EZYV17300,2352,891.51,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,20
EZYV24603,1514,1346.51,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15
EZYV18477,1668,1125.3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34
EZYV14082,645,368.21,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,26
EZYV1461,3388,2035.44,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,25
EZYV20456,683,1744.93,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,41
EZYV6640,2738,726.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,29
